Url;Size;YardSize;Price;Town;District;Floor;TotalFloors;Type;BuildingType;Year
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165415325400412&slink=86z6b9&f1=1;18;0;34000;град София;Модерно предградие;1;6;1-СТАЕН;Тухла;2018
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165676669882199&slink=86z6bc&f1=1;20;0;32000;град София;Банишора;1;6;1-СТАЕН;Тухла;1996
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165632164069083&slink=86z6bk&f1=1;23;0;43000;град София;Бъкстон;1;4;1-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165696258413392&slink=86z6bk&f1=1;23;0;38000;град София;Люлин 8;1;6;1-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165298764643409&slink=86z6bm&f1=1;25;0;67500;град София;Дървеница;5;7;1-СТАЕН;Панел;1982
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165618807129465&slink=86z6bm&f1=1;25;0;45000;град София;Люлин 1;5;8;1-СТАЕН;ЕПК;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165694352802737&slink=86z6bm&f1=1;25;0;50000;град София;Център;5;5;1-СТАЕН;Тухла;1936
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164864849041860&slink=86z6bs&f1=1;26;0;40000;град София;Люлин 5;8;8;1-СТАЕН;Панел;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163351707066328&slink=86z6bs&f1=1;26;0;75000;град София;Център;5;5;1-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165666490121032&slink=86z6c5&f1=1;27;0;61000;град София;Студентски град;1;1;1-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165285641461448&slink=86z6c5&f1=1;27;0;69500;град София;Разсадника;1;7;1-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165412118656963&slink=86z6c5&f1=1;27;0;42000;град София;Сухата река;1;7;1-СТАЕН;Панел;1982
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163958293954798&slink=86z6c6&f1=1;28;0;43813;град София;Младост 4;2;13;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165080619309972&slink=86z6c6&f1=1;28;0;62000;град София;Център;1;6;1-СТАЕН;Тухла;1970
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165469670760762&slink=86z6ce&f1=1;29;0;75000;град София;Център;1;7;1-СТАЕН;Тухла;1960
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163903423296373&slink=86z6ci&f1=1;30;0;112000;град София;Гео Милев;8;8;1-СТАЕН;Тухла;1990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163490001037251&slink=86z6ci&f1=1;30;0;115000;град София;Гео Милев;8;8;1-СТАЕН;Тухла;1986
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164820460918446&slink=86z6ci&f1=1;30;0;59000;град София;Център;1;6;1-СТАЕН;Тухла;2005
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164857774621821&slink=86z6ci&f1=1;30;0;46000;град София;Бъкстон;1;7;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165570204966114&slink=86z6ci&f1=1;30;0;62000;град София;Дървеница;7;16;1-СТАЕН;ЕПК;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165529814149549&slink=86z6ci&f1=1;30;0;65000;град София;Лозенец;1;6;1-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165450082543104&slink=86z6ci&f1=1;30;0;65000;град София;Лозенец;1;6;1-СТАЕН;Тухла;1990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165635123193131&slink=86z6ci&f1=1;30;0;48900;град София;Люлин 7;1;14;1-СТАЕН;ЕПК;1984
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165219368153794&slink=86z6ci&f1=1;30;0;43500;град София;Малинова долина;5;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164692409041640&slink=86z6ci&f1=1;30;0;58000;град София;Манастирски ливади;5;5;1-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165495262205938&slink=86z6ci&f1=1;30;0;46000;град София;Павлово;1;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165649768276574&slink=86z6ci&f1=1;30;0;68900;град София;Сухата река;12;14;1-СТАЕН;ЕПК;1986
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165571932888838&slink=86z6ci&f1=1;30;0;125000;град София;Център;1;2;1-СТАЕН;Тухла;1950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165425333093654&slink=86z6ci&f1=1;30;0;44900;град София;Банишора;1;16;2-СТАЕН;ЕПК;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165510988602570&slink=86z6ci&f1=1;30;0;44999;град София;Център;1;16;2-СТАЕН;ЕПК;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164349321317152&slink=86z6ci&f1=1;30;0;60000;град София;Център;2;3;2-СТАЕН;Гредоред;1950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165106780691585&slink=86z6cw&f1=1;31;0;64999;град София;Студентски град;4;8;1-СТАЕН;Тухла;2018
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164570427661255&slink=86z6cw&f1=1;31;0;46995;град София;Малинова долина;1;5;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165450673190948&slink=86z6cw&f1=1;31;0;45000;град София;Овча купел;3;5;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162815112042867&slink=86z6cw&f1=1;31;0;34990;град София;Люлин 10;1;8;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164319293643816&slink=86z6cw&f1=1;31;0;37536;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164622878319135&slink=86z6cw&f1=1;31;0;46995;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165401032213833&slink=86z6cw&f1=1;31;0;79500;град София;Медицинска академия;7;7;1-СТАЕН;Тухла;2004
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164787802511663&slink=86z6cw&f1=1;31;0;50810;град София;Надежда 1;2;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164787802011843&slink=86z6cw&f1=1;31;0;50810;град София;Надежда 1;1;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164811131039267&slink=86z6cw&f1=1;31;0;40920;град София;Овча купел 1;3;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165115289722188&slink=86z6cw&f1=1;31;0;41000;град София;Полигона;1;6;1-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165121677138309&slink=86z6cw&f1=1;31;0;41000;град София;Полигона;1;6;1-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165590415452449&slink=86z6cw&f1=1;31;0;51500;град София;Студентски град;1;6;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165389909070680&slink=86z6cw&f1=1;31;0;79500;град София;Център;7;7;1-СТАЕН;Тухла;2004
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165389620553540&slink=86z6cw&f1=1;31;0;85000;град София;Център;7;7;1-СТАЕН;Тухла;2004
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164820269204969&slink=86z6d6&f1=1;32;0;53000;град София;Люлин 4;12;14;1-СТАЕН;ЕПК;1978
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165588805029714&slink=86z6d6&f1=1;32;0;55000;град София;Банишора;14;18;1-СТАЕН;ЕПК;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a130942502476328&slink=86z6d6&f1=1;32;0;48990;град София;Люлин 7;1;15;1-СТАЕН;ЕПК;1981
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164206248042302&slink=86z6d6&f1=1;32;0;38400;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164924360465835&slink=86z6d6&f1=1;32;0;42600;град София;Малинова долина;1;7;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164762102243603&slink=86z6d6&f1=1;32;0;44500;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165700353508736&slink=86z6d6&f1=1;32;0;39999;град София;Разсадника;2;6;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163948976819359&slink=86z6d6&f1=1;32;0;81999;град София;Студентски град;2;6;1-СТАЕН;Тухла;2018
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165054004662157&slink=86z6d6&f1=1;32;0;43500;град София;Център;1;5;1-СТАЕН;Тухла;1950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165648892752990&slink=86z6d6&f1=1;32;0;99000;град София;Център;5;5;1-СТАЕН;Тухла;1960
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165599710355999&slink=86z6dj&f1=1;33;0;67990;град София;Младост 4;6;8;1-СТАЕН;ЕПК;1981
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165477305290341&slink=86z6dj&f1=1;33;0;64900;град София;Студентски град;6;6;1-СТАЕН;Тухла;2015
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162504143437280&slink=86z6dj&f1=1;33;0;42000;град София;Люлин 6;1;8;2-СТАЕН;Панел;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164251805268606&slink=86z6dj&f1=1;33;0;75500;град София;Бъкстон;2;7;1-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165519321270032&slink=86z6dj&f1=1;33;0;60000;град София;Зона Б-18;4;6;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164598035690294&slink=86z6dj&f1=1;33;0;45000;град София;Люлин - център;1;6;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164199285815885&slink=86z6dj&f1=1;33;0;39600;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164442134617379&slink=86z6dj&f1=1;33;0;40516;град София;Малинова долина;1;5;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164251763102838&slink=86z6dj&f1=1;33;0;75500;град София;Павлово;2;7;1-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165117243416171&slink=86z6dj&f1=1;33;0;40000;град София;Студентски град;1;5;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165298702666365&slink=86z6dj&f1=1;33;0;64000;град София;Хаджи Димитър;2;6;1-СТАЕН;Тухла;2004
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h161562397016161&slink=86z6dj&f1=1;33;0;80000;град София;Студентски град;6;6;АТЕЛИЕ, ТАВАН;Тухла;2015
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165648350606838&slink=86z6dq&f1=1;34;0;82000;град София;Студентски град;1;7;1-СТАЕН;Тухла;2017
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a149984202177454&slink=86z6dq&f1=1;34;0;42400;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164856644215060&slink=86z6dq&f1=1;34;0;56000;град София;Надежда 1;2;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164787806723928&slink=86z6dq&f1=1;34;0;56000;град София;Надежда 1;3;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164787802997047&slink=86z6dq&f1=1;34;0;56000;град София;Надежда 1;1;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162885203493239&slink=86z6dq&f1=1;34;0;52000;град София;Студентски град;1;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164266728506261&slink=86z6dq&f1=1;34;0;81999;град София;Студентски град;1;7;1-СТАЕН;Тухла;2017
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165451701740943&slink=86z6dq&f1=1;34;0;82000;град София;Студентски град;1;7;1-СТАЕН;Тухла;2017
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164880517328131&slink=86z6dq&f1=1;34;0;82000;град София;Студентски град;1;7;1-СТАЕН;Тухла;2017
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165580807329602&slink=86z6dq&f1=1;34;0;68900;град София;Сухата река;12;14;1-СТАЕН;ЕПК;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165519296174066&slink=86z6dq&f1=1;34;0;68900;град София;Сухата река;12;14;1-СТАЕН;ЕПК;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165217356920749&slink=86z6e7&f1=1;35;0;76500;град София;Малинова долина;1;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165226328072391&slink=86z6e7&f1=1;35;0;76500;град София;Студентски град;1;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164811064642428&slink=86z6e7&f1=1;35;0;79000;град София;Студентски град;2;7;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164638096966649&slink=86z6e7&f1=1;35;0;46450;град София;Бъкстон;12;13;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164657161041305&slink=86z6e7&f1=1;35;0;46450;град София;Бъкстон;11;13;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a149321007465726&slink=86z6e7&f1=1;35;0;51900;град София;Витоша;1;5;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165589234640344&slink=86z6e7&f1=1;35;0;54890;град София;Дружба 1;12;13;1-СТАЕН;ЕПК;1990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a160804416246261&slink=86z6e7&f1=1;35;0;57990;град София;Люлин 5;5;14;1-СТАЕН;ЕПК;1986
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164555066081347&slink=86z6e7&f1=1;35;0;42000;град София;Люлин 6;1;8;1-СТАЕН;Панел;1987
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165227182379450&slink=86z6e7&f1=1;35;0;60000;град София;Младост 1;1;5;1-СТАЕН;Тухла;2005
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164208127934330&slink=86z6e7&f1=1;35;0;72468;град София;Студентски град;2;9;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165035837584457&slink=86z6e7&f1=1;35;0;77484;град София;Студентски град;5;8;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165589474263119&slink=86z6e7&f1=1;35;0;99800;град София;Център;4;4;1-СТАЕН;Тухла;1930
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157216729013694&slink=86z6e7&f1=1;35;0;42000;град София;Люлин 6;1;8;2-СТАЕН;Панел;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159222031741323&slink=86z6e7&f1=1;35;0;42000;град София;Люлин 6;1;8;2-СТАЕН;ЕПК;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161156292177977&slink=86z6e7&f1=1;35;0;89000;град София;Център;1;4;2-СТАЕН;Тухла;1951
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165227321481545&slink=86z6ek&f1=1;36;0;62000;град София;Зона Б-18;4;7;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165253362654745&slink=86z6ek&f1=1;36;0;45000;град София;Студентски град;1;6;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165173655238763&slink=86z6ek&f1=1;36;0;72000;град София;Дианабад;1;6;1-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164873993635650&slink=86z6ek&f1=1;36;0;68125;град София;Дървеница;6;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163655552756425&slink=86z6ek&f1=1;36;0;68125;град София;Дървеница;6;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165588408334960&slink=86z6ek&f1=1;36;0;60000;град София;Зона Б-18;4;7;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165305316420332&slink=86z6ek&f1=1;36;0;61900;град София;Зона Б-18;4;7;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165331381009987&slink=86z6ek&f1=1;36;0;65000;град София;Зона Б-18;3;7;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165355342007147&slink=86z6ek&f1=1;36;0;42500;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164491416840862&slink=86z6ek&f1=1;36;0;43284;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163248539081189&slink=86z6ek&f1=1;36;0;43299;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a162436390301743&slink=86z6ek&f1=1;36;0;46800;град София;Малинова долина;3;6;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163966769215218&slink=86z6ek&f1=1;36;0;46891;град София;Малинова долина;1;5;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165123073788721&slink=86z6ek&f1=1;36;0;50400;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165156889040943&slink=86z6ek&f1=1;36;0;50400;град София;Малинова долина;2;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164268458868967&slink=86z6ek&f1=1;36;0;50500;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164329705325263&slink=86z6ek&f1=1;36;0;54500;град София;Малинова долина;3;5;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164967652917782&slink=86z6ek&f1=1;36;0;56200;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165207830700451&slink=86z6ek&f1=1;36;0;82500;град София;Младост 2;2;16;1-СТАЕН;ЕПК;1986
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165305307015498&slink=86z6ek&f1=1;36;0;61900;град София;Център;4;7;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161190842389569&slink=86z6ek&f1=1;36;0;60000;град София;Лозенец;1;6;2-СТАЕН;Тухла;2006
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h161028358184340&slink=86z6ek&f1=1;36;0;60000;град София;Лозенец;1;6;АТЕЛИЕ, ТАВАН;Тухла;2006
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165484556303875&slink=86z6f1&f1=1;37;0;76000;град София;Левски;4;6;1-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165362987127890&slink=86z6f1&f1=1;37;0;46163;град София;Овча купел 2;5;8;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165599366973272&slink=86z6f1&f1=1;37;0;46600;град София;Малинова долина;1;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165236586224817&slink=86z6f1&f1=1;37;0;49000;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165407126037426&slink=86z6f1&f1=1;37;0;46600;град София;Студентски град;1;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165537966694111&slink=86z6f1&f1=1;37;0;64208;град София;Студентски град;6;8;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164483226568476&slink=86z6f1&f1=1;37;0;43999;град София;Витоша;3;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165392971662846&slink=86z6f1&f1=1;37;0;79999;град София;Дружба 1;3;6;1-СТАЕН;Панел;1978
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165505826853265&slink=86z6f1&f1=1;37;0;55000;град София;Красно село;1;5;1-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165529576773182&slink=86z6f1&f1=1;37;0;60000;град София;Красно село;1;6;1-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165510794660043&slink=86z6f1&f1=1;37;0;55000;град София;Лагера;1;5;1-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161417784877630&slink=86z6f1&f1=1;37;0;43000;град София;Люлин 6;1;8;1-СТАЕН;Панел;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163464119783100&slink=86z6f1&f1=1;37;0;46891;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165407033222382&slink=86z6f1&f1=1;37;0;47600;град София;Малинова долина;1;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163422411383290&slink=86z6f1&f1=1;37;0;47600;град София;Малинова долина;1;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163955945874001&slink=86z6f1&f1=1;37;0;47600;град София;Малинова долина;1;4;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165156969415797&slink=86z6f1&f1=1;37;0;48700;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a144473667590318&slink=86z6f1&f1=1;37;0;48900;град София;Малинова долина;2;5;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165400246947316&slink=86z6f1&f1=1;37;0;49000;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165330927293423&slink=86z6f1&f1=1;37;0;49000;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164735203166393&slink=86z6f1&f1=1;37;0;50800;град София;Малинова долина;5;7;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a159791992431239&slink=86z6f1&f1=1;37;0;54900;град София;Надежда 3;6;6;1-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165599356551517&slink=86z6f1&f1=1;37;0;46600;град София;Студентски град;1;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163048615954274&slink=86z6f1&f1=1;37;0;47600;град София;Студентски град;1;4;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165588508490202&slink=86z6f1&f1=1;37;0;47600;град София;Студентски град;1;4;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163956269872157&slink=86z6f1&f1=1;37;0;47600;град София;Студентски град;1;4;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a161850806463420&slink=86z6f1&f1=1;37;0;53000;град София;Студентски град;3;5;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a160337714339651&slink=86z6f1&f1=1;37;0;54900;град София;Студентски град;2;5;1-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165407090806656&slink=86z6f1&f1=1;37;0;176000;град София;Докторски паметник;2;6;2-СТАЕН;Тухла;1940
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165372577041369&slink=86z6f1&f1=1;37;0;41999;град София;Люлин 6;1;7;2-СТАЕН;Панел;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h165547412836070&slink=86z6f1&f1=1;37;0;55000;град София;Лагера;1;5;АТЕЛИЕ, ТАВАН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165278317406398&slink=86z6fm&f1=1;38;0;63000;град София;Витоша;10;13;1-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165104874533734&slink=86z6fm&f1=1;38;0;62550;град София;Малинова долина;2;5;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164694304324945&slink=86z6fm&f1=1;38;0;75499;град София;Младост 1;12;16;1-СТАЕН;ЕПК;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165656424732213&slink=86z6fm&f1=1;38;0;54000;град София;Надежда 3;6;7;1-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165095854529292&slink=86z6fm&f1=1;38;0;36500;град София;Банишора;3;16;1-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163490919378319&slink=86z6fm&f1=1;38;0;46350;град София;Малинова долина;3;5;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165355256115570&slink=86z6fm&f1=1;38;0;49000;град София;Малинова долина;2;6;1-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164692233926567&slink=86z6fm&f1=1;38;0;53293;град София;Малинова долина;1;4;1-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164891338027334&slink=86z6fm&f1=1;38;0;53716;град София;Малинова долина;1;6;1-СТАЕН;Тухла;2024
