Url;Size;YardSize;Price;Town;District;Floor;TotalFloors;Type;BuildingType;Year
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165416620042202&slink=8bal20&f1=5;60;0;72900;град София;Люлин 3;2;8;2-СТАЕН;Тухла;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165848727879796&slink=8bal20&f1=5;60;0;72990;град София;Люлин 3;2;8;2-СТАЕН;Панел;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165840929174282&slink=8bal20&f1=5;60;0;72990;град София;Люлин 3;2;8;2-СТАЕН;ЕПК;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165961172162264&slink=8bal20&f1=5;60;0;62500;град София;Люлин 6;7;11;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165788930436046&slink=8bal20&f1=5;60;0;59980;град София;Малинова долина;6;7;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164388843088836&slink=8bal20&f1=5;60;0;72000;град София;Малинова долина;1;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164838870934421&slink=8bal20&f1=5;60;0;74000;град София;Малинова долина;4;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165400104692919&slink=8bal20&f1=5;60;0;74200;град София;Малинова долина;5;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165390256018433&slink=8bal20&f1=5;60;0;76079;град София;Малинова долина;3;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163966688654961&slink=8bal20&f1=5;60;0;77649;град София;Малинова долина;3;4;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164577993092178&slink=8bal20&f1=5;60;0;77649;град София;Малинова долина;1;5;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165003026481484&slink=8bal20&f1=5;60;0;78700;град София;Малинова долина;4;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165053569526512&slink=8bal20&f1=6;60;0;80000;град София;Малинова долина;4;5;2-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165486985565706&slink=8bal20&f1=6;60;0;80000;град София;Малинова долина;1;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165494800584157&slink=8bal20&f1=6;60;0;81405;град София;Малинова долина;5;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165279964027595&slink=8bal20&f1=6;60;0;81540;град София;Малинова долина;3;8;2-СТАЕН;Тухла;2025
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164422607083482&slink=8bal20&f1=6;60;0;82427;град София;Малинова долина;5;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165892544434578&slink=8bal20&f1=6;60;0;82427;град София;Малинова долина;5;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164487788383999&slink=8bal20&f1=6;60;0;82538;град София;Малинова долина;2;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165892313017128&slink=8bal20&f1=6;60;0;82538;град София;Малинова долина;1;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165892525672764&slink=8bal20&f1=6;60;0;83324;град София;Малинова долина;3;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165892382554513&slink=8bal20&f1=6;60;0;83324;град София;Малинова долина;2;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164855272770430&slink=8bal20&f1=6;60;0;83324;град София;Малинова долина;3;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164855067419147&slink=8bal20&f1=6;60;0;83324;град София;Малинова долина;2;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165892678413118&slink=8bal20&f1=6;60;0;83662;град София;Малинова долина;3;5;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165651101091679&slink=8bal20&f1=6;60;0;83807;град София;Малинова долина;2;4;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165754427291014&slink=8bal20&f1=6;60;0;84576;град София;Малинова долина;2;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165833423721626&slink=8bal20&f1=6;60;0;88517;град София;Малинова долина;1;5;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165236802237477&slink=8bal20&f1=6;60;0;89000;град София;Малинова долина;1;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164423499137477&slink=8bal20&f1=6;60;0;90000;град София;Малинова долина;1;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165649356729196&slink=8bal20&f1=6;60;0;100000;град София;Малинова долина;2;7;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164925007450416&slink=8bal20&f1=6;60;0;109890;град София;Малинова долина;5;7;2-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165174321979072&slink=8bal20&f1=6;60;0;110000;град София;Малинова долина;5;7;2-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165943593331844&slink=8bal20&f1=6;60;0;135000;град София;Малинова долина;3;6;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165780548680193&slink=8bal20&f1=6;60;0;145000;град София;Малинова долина;4;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165926632660673&slink=8bal20&f1=6;60;0;149000;град София;Малинова долина;4;7;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164389024984125&slink=8bal20&f1=6;60;0;85000;град София;Манастирски ливади;5;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165815732395120&slink=8bal20&f1=6;60;0;99000;град София;Манастирски ливади;2;11;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164750874290725&slink=8bal20&f1=6;60;0;101500;град София;Манастирски ливади;4;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165349016512713&slink=8bal20&f1=6;60;0;104400;град София;Манастирски ливади;3;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165236355838310&slink=8bal20&f1=6;60;0;108000;град София;Манастирски ливади;3;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164807285148774&slink=8bal20&f1=6;60;0;109999;град София;Манастирски ливади;2;7;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165933259470808&slink=8bal20&f1=6;60;0;166000;град София;Манастирски ливади;2;5;2-СТАЕН;Тухла;2006
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162668952243691&slink=8bal20&f1=6;60;0;156598;град София;Медицинска академия;2;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b150408409590401&slink=8bal20&f1=6;60;0;98000;град София;Младост 1;3;8;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165917669765174&slink=8bal20&f1=6;60;0;104700;град София;Младост 1;5;8;2-СТАЕН;Панел;1976
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166022678434277&slink=8bal20&f1=6;60;0;148000;град София;Младост 2;4;6;2-СТАЕН;Тухла;2007
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165874986150297&slink=8bal20&f1=7;60;0;110000;град София;Младост 3;2;8;2-СТАЕН;Панел;1986
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165712337351011&slink=8bal20&f1=7;60;0;107000;град София;Младост 4;8;8;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164302648169847&slink=8bal20&f1=7;60;0;108990;град София;Младост 4;2;8;2-СТАЕН;Панел;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165510759262531&slink=8bal20&f1=7;60;0;126000;град София;Младост 4;1;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165960601033977&slink=8bal20&f1=7;60;0;128000;град София;Младост 4;5;9;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165745149386484&slink=8bal20&f1=7;60;0;130000;град София;Младост 4;4;4;2-СТАЕН;ЕПК;1990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165331795898467&slink=8bal20&f1=7;60;0;93000;град София;Надежда 1;1;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163040473676813&slink=8bal20&f1=7;60;0;108990;град София;Надежда 1;3;6;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166014814710568&slink=8bal20&f1=7;60;0;90000;град София;Надежда 2;3;8;2-СТАЕН;Панел;1983
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165823521225089&slink=8bal20&f1=7;60;0;103000;град София;Надежда 2;3;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164804411055779&slink=8bal20&f1=7;60;0;109000;град София;Надежда 2;3;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165910292334987&slink=8bal20&f1=7;60;0;135000;град София;Надежда 2;2;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164468810980837&slink=8bal20&f1=7;60;0;66440;град София;Надежда 3;3;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161728430435125&slink=8bal20&f1=7;60;0;109990;град София;Надежда 3;10;15;2-СТАЕН;ЕПК;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165830001721978&slink=8bal20&f1=7;60;0;94000;град София;Надежда 4;4;4;2-СТАЕН;Панел;1969
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165289193553135&slink=8bal20&f1=7;60;0;68000;град София;Обеля;2;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165579632691344&slink=8bal20&f1=7;60;0;77960;град София;Обеля 2;5;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165528764057024&slink=8bal20&f1=7;60;0;80850;град София;Обеля 2;2;4;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162445210203649&slink=8bal20&f1=7;60;0;80865;град София;Обеля 2;2;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165961270266087&slink=8bal20&f1=7;60;0;81000;град София;Обеля 2;2;6;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165597677081556&slink=8bal20&f1=7;60;0;83000;град София;Обеля 2;5;6;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165339314083551&slink=8bal20&f1=7;60;0;83500;град София;Обеля 2;5;6;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162445098640124&slink=8bal20&f1=7;60;0;87116;град София;Обеля 2;3;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166004757138581&slink=8bal20&f1=7;60;0;94500;град София;Обеля 2;2;6;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166013340208107&slink=8bal20&f1=7;60;0;97500;град София;Обеля 2;3;8;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165951868840649&slink=8bal20&f1=7;60;0;97500;град София;Обеля 2;3;8;2-СТАЕН;Тухла;2011
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165952495204880&slink=8bal20&f1=7;60;0;97500;град София;Обеля 2;3;8;2-СТАЕН;Тухла;2011
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165937598949813&slink=8bal20&f1=7;60;0;97500;град София;Обеля 2;3;8;2-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165892629427823&slink=8bal20&f1=8;60;0;97500;град София;Обеля 2;3;8;2-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165754354195793&slink=8bal20&f1=8;60;0;178000;град София;Оборище;4;4;2-СТАЕН;Тухла;1966
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164986401876376&slink=8bal20&f1=8;60;0;87450;град София;Овча купел;2;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165332591458250&slink=8bal20&f1=8;60;0;97900;град София;Овча купел;1;5;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165847702963175&slink=8bal20&f1=8;60;0;99000;град София;Овча купел;3;4;2-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165840446023294&slink=8bal20&f1=8;60;0;99000;град София;Овча купел;3;4;2-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165830627795920&slink=8bal20&f1=8;60;0;99000;град София;Овча купел;3;4;2-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165850025958669&slink=8bal20&f1=8;60;0;103500;град София;Овча купел;3;4;2-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166022630629669&slink=8bal20&f1=8;60;0;106000;град София;Овча купел;3;8;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164735419512347&slink=8bal20&f1=8;60;0;110000;град София;Овча купел;2;4;2-СТАЕН;Тухла;2014
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165876184809187&slink=8bal20&f1=8;60;0;110000;град София;Овча купел;3;4;2-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165089656964159&slink=8bal20&f1=8;60;0;110000;град София;Овча купел;2;4;2-СТАЕН;Тухла;2016
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164942211142594&slink=8bal20&f1=8;60;0;110000;град София;Овча купел;2;4;2-СТАЕН;Тухла;2014
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165943056420492&slink=8bal20&f1=8;60;0;113300;град София;Овча купел;3;4;2-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165884093149739&slink=8bal20&f1=8;60;0;135000;град София;Овча купел;4;7;2-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165393562282207&slink=8bal20&f1=8;60;0;139000;град София;Овча купел;4;5;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165609240699184&slink=8bal20&f1=8;60;0;140000;град София;Овча купел;6;7;2-СТАЕН;ЕПК;1989
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165096954300914&slink=8bal20&f1=8;60;0;140000;град София;Овча купел;6;7;2-СТАЕН;ЕПК;1989
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166022744582734&slink=8bal20&f1=8;60;0;106000;град София;Овча купел 1;3;9;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166022059325462&slink=8bal20&f1=8;60;0;106000;град София;Овча купел 1;3;8;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166021979407184&slink=8bal20&f1=8;60;0;106000;град София;Овча купел 1;3;9;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166020715159196&slink=8bal20&f1=8;60;0;106000;град София;Овча купел 1;3;9;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165900379968271&slink=8bal20&f1=8;60;0;115000;град София;Овча купел 1;6;8;2-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164925536874058&slink=8bal20&f1=8;60;0;119990;град София;Овча купел 1;1;6;2-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165572112636396&slink=8bal20&f1=8;60;0;130000;град София;Подуяне;4;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165572050622090&slink=8bal20&f1=8;60;0;160000;град София;Подуяне;4;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165778893289911&slink=8bal20&f1=8;60;0;83000;град София;Полигона;3;10;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165849427785885&slink=8bal20&f1=8;60;0;96800;град София;Полигона;3;3;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163285960232816&slink=8bal20&f1=8;60;0;125000;град София;Света Троица;2;9;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165951243798975&slink=8bal20&f1=8;60;0;77000;град София;Свобода;2;6;2-СТАЕН;Панел;1968
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163784002692436&slink=8bal20&f1=9;60;0;102990;град София;Сердика;7;8;2-СТАЕН;Панел;1988
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164916093122672&slink=8bal20&f1=9;60;0;84990;град София;Студентски град;1;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163757981962872&slink=8bal20&f1=9;60;0;88400;град София;Студентски град;6;6;2-СТАЕН;Тухла;2018
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165841636327315&slink=8bal20&f1=9;60;0;98000;град София;Студентски град;4;9;2-СТАЕН;Тухла;2017
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165726507001742&slink=8bal20&f1=9;60;0;103005;град София;Студентски град;7;17;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162470391659489&slink=8bal20&f1=9;60;0;110000;град София;Студентски град;3;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165743732457051&slink=8bal20&f1=9;60;0;145000;град София;Студентски град;4;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165770257720087&slink=8bal20&f1=9;60;0;145000;град София;Студентски град;4;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160649279777807&slink=8bal20&f1=9;60;0;90000;град София;Сухата река;3;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165908425928865&slink=8bal20&f1=9;60;0;96000;град София;Сухата река;5;8;2-СТАЕН;Панел;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165901284038713&slink=8bal20&f1=9;60;0;79990;град София;Толстой;3;15;2-СТАЕН;ЕПК;1986
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165123896933450&slink=8bal20&f1=9;60;0;161900;град София;Толстой;3;6;2-СТАЕН;Панел;1970
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165821711150617&slink=8bal20&f1=9;60;0;73750;град София;Хаджи Димитър;4;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165512052708889&slink=8bal20&f1=9;60;0;97000;град София;Хаджи Димитър;2;6;2-СТАЕН;Панел;1982
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165825974652800&slink=8bal20&f1=9;60;0;120000;град София;Хаджи Димитър;5;6;2-СТАЕН;Панел;1961
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165467702657812&slink=8bal20&f1=9;60;0;125000;град София;Център;3;5;2-СТАЕН;Тухла;1967
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164847291272186&slink=8bal20&f1=9;60;0;155000;град София;Център;3;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165953071419131&slink=8bal20&f1=9;60;0;155900;град София;Център;5;5;2-СТАЕН;Тухла;2006
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165994642648713&slink=8bal20&f1=9;60;0;163000;град София;Център;2;5;2-СТАЕН;Тухла;1960
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164881621786048&slink=8bal20&f1=9;60;0;175000;град София;Център;1;4;2-СТАЕН;Тухла;1956
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165548213703570&slink=8bal20&f1=9;60;0;175000;град София;Център;2;5;2-СТАЕН;Тухла;2006
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165968502624864&slink=8bal20&f1=9;60;0;182000;град София;Център;4;6;2-СТАЕН;Тухла;1940
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163032713831661&slink=8bal20&f1=9;60;0;199000;град София;Център;4;6;2-СТАЕН;Тухла;1945
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164408469010883&slink=8bal20&f1=9;60;0;220000;град София;Център;1;4;2-СТАЕН;Тухла;1950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164267451094060&slink=8bal20&f1=9;60;0;105000;град София;Горна баня;1;4;3-СТАЕН;Тухла;1968
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165467758191078&slink=8bal20&f1=9;60;0;125000;град София;Зона Б-18;3;5;3-СТАЕН;Тухла;1967
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165754478540349&slink=8bal20&f1=9;60;0;127000;град София;Лагера;1;5;3-СТАЕН;Тухла;1962
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165701143281316&slink=8bal20&f1=10;60;0;110000;град София;Младост 3;2;8;3-СТАЕН;Панел;1986
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165520480518436&slink=8bal20&f1=10;60;0;110000;град София;Младост 3;2;8;3-СТАЕН;Панел;1986
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166004693102559&slink=8bal20&f1=10;60;0;145000;град София;Толстой;5;6;3-СТАЕН;Панел;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165835247097650&slink=8bal20&f1=10;60;0;145000;град София;Толстой;5;6;3-СТАЕН;Панел;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164380882956656&slink=8bal20&f1=10;60;0;120000;град София;Център;3;5;3-СТАЕН;Тухла;1967
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165467779126763&slink=8bal20&f1=10;60;0;125000;град София;Център;3;5;3-СТАЕН;Тухла;1967
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166008290718356&slink=8bal20&f1=10;60;0;230000;град София;Център;6;7;3-СТАЕН;Тухла;1950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h165850144845221&slink=8bal20&f1=10;60;0;195000;град София;Иван Вазов;1;7;АТЕЛИЕ, ТАВАН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h163308020628251&slink=8bal20&f1=10;60;0;86170;град София;Кръстова вада;4;14;АТЕЛИЕ, ТАВАН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h165510900505353&slink=8bal20&f1=10;60;0;62000;град София;Редута;1;6;АТЕЛИЕ, ТАВАН;Тухла;2007
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165993887345821&slink=8balab&f1=1;61;0;85000;град София;Дружба 1;2;6;2-СТАЕН;Панел;1965
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165705314522757&slink=8balab&f1=1;61;0;112000;град София;Красна поляна 1;3;17;2-СТАЕН;ЕПК;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165303194404716&slink=8balab&f1=1;61;0;121391;град София;Кръстова вада;3;17;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164378767327930&slink=8balab&f1=1;61;0;81400;град София;Левски В;5;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165425723033611&slink=8balab&f1=1;61;0;73000;град София;Малинова долина;5;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165421214211677&slink=8balab&f1=1;61;0;77100;град София;Малинова долина;5;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166011859295932&slink=8balab&f1=1;61;0;102000;град София;Младост 1;6;8;2-СТАЕН;Панел;1976
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165953054538210&slink=8balab&f1=1;61;0;78000;град София;Обеля 2;1;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164665952183956&slink=8balab&f1=1;61;0;91146;град София;Бъкстон;2;5;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161719332052085&slink=8balab&f1=1;61;0;100000;град София;Витоша;3;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165848787362007&slink=8balab&f1=1;61;0;91463;град София;Горубляне;2;4;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165762076501462&slink=8balab&f1=1;61;0;118700;град София;Кръстова вада;1;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165486522953958&slink=8balab&f1=1;61;0;205000;град София;Кръстова вада;9;12;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165910499110557&slink=8balab&f1=1;61;0;123000;град София;Люлин 3;8;8;2-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165415517396582&slink=8balab&f1=1;61;0;109000;град София;Младост 1;6;6;2-СТАЕН;Тухла;1990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164924566644243&slink=8balab&f1=1;61;0;106900;град София;Младост 4;8;8;2-СТАЕН;Панел;1983
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165720382882734&slink=8balab&f1=1;61;0;99900;град София;Надежда 2;3;6;2-СТАЕН;Тухла;2021
